Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
202,1771063195341,4,4,4,4,4,4,4,4,4,4,4,4,4,4,70.39078521728516,71.03713989257813,71.453125,74.21875,71.62249755859375,72.6579360961914,72.99662017822266,70.77867126464844,72.66597747802734,70.54096221923828,70.2266616821289,71.10649108886719,60.000003814697266,52.6315803527832,0,5,0,4.761904716491699,30.000001907348633,10.526315689086914,47.619049072265625,30.000001907348633,40,42.105262756347656,33.333335876464844,5,24.743331909179688,38654705664,0,20859256832,0
202,1771063195544,4,4,4,4,4,4,4,4,4,4,4,4,4,4,72.85321807861328,73.20048522949219,72.375,75.375,75.15389251708984,77.37247467041016,76.4607925415039,73.5639877319336,76.12249755859375,72.51361083984375,73.00631713867188,74.27127075195313,65,60.000003814697266,5,0,0,0,30.000001907348633,14.285715103149414,35,30.000001907348633,35,42.105262756347656,47.36842346191406,5,24.743331909179688,38654705664,0,20863287296,0
204,1771063195746,4,4,4,4,4,4,4,4,4,4,4,4,4,4,72.85321807861328,73.20048522949219,72.375,75.375,75.15389251708984,77.37247467041016,76.4607925415039,73.5639877319336,76.12249755859375,72.51361083984375,73.00631713867188,74.27127075195313,61.904762268066406,50,0,0,4.761904716491699,0,25,20,42.105262756347656,30.000001907348633,42.105262756347656,42.85714340209961,38.095237731933594,0,24.743331909179688,38654705664,0,20858241024,0
200,1771063195951,4,4,4,4,4,4,4,4,4,4,4,4,4,4,72.85321807861328,73.20048522949219,72.375,75.375,75.15389251708984,77.37247467041016,76.4607925415039,73.5639877319336,76.12249755859375,72.51361083984375,73.00631713867188,74.27127075195313,63.15789031982422,61.904762268066406,0,0,0,0,31.57894515991211,20,33.333335876464844,30.000001907348633,35,50,35,4.761904716491699,29.700439453125,38654705664,0,20856635392,0
201,1771063196152,4,4,4,4,4,4,4,4,4,4,4,4,4,4,72.85321807861328,73.20048522949219,72.375,75.375,75.15389251708984,77.37247467041016,76.4607925415039,73.5639877319336,76.12249755859375,72.51361083984375,73.00631713867188,74.27127075195313,65,57.894737243652344,4.761904716491699,0,0,0,35,26.3157901763916,40,35,30.000001907348633,50,36.842105865478516,5,29.700439453125,38654705664,0,20786348032,0
204,1771063196353,4,4,4,4,4,4,4,4,4,4,4,4,4,4,72.85321807861328,73.20048522949219,72.375,75.375,75.15389251708984,77.37247467041016,76.4607925415039,73.5639877319336,76.12249755859375,72.51361083984375,73.00631713867188,74.27127075195313,65,60.000003814697266,0,0,0,0,31.57894515991211,27.272727966308594,25,42.105262756347656,45,10,65,5,29.700439453125,38654705664,0,20786380800,0
200,1771063196558,4,4,4,4,4,4,4,4,4,4,4,4,4,4,71.92859649658203,75.12940216064453,72.375,75.375,74.49903106689453,76.03721618652344,74.9969253540039,73.73414611816406,75.9588851928711,73.86844635009766,74.0066146850586,75.84488677978516,63.15789031982422,52.6315803527832,0,4.761904716491699,0,0,28.571430206298828,10.526315689086914,30.000001907348633,57.142860412597656,30.000001907348633,40,30.000001907348633,0,29.700439453125,38654705664,0,20787675136,0
200,1771063196759,4,4,4,4,4,4,4,4,4,4,4,4,4,4,71.92859649658203,75.12940216064453,72.375,75.375,74.49903106689453,76.03721618652344,74.9969253540039,73.73414611816406,75.9588851928711,73.86844635009766,74.0066146850586,75.84488677978516,60.000003814697266,52.38095474243164,38.095237731933594,40,35,35,30.000001907348633,15.000000953674316,5,5.263157844543457,4.761904716491699,0,0,45,29.700439453125,38654705664,0,20790607872,0
201,1771063196960,4,4,4,4,4,4,4,4,4,4,4,4,4,4,71.92859649658203,75.12940216064453,72.375,75.375,74.49903106689453,76.03721618652344,74.9969253540039,73.73414611816406,75.9588851928711,73.86844635009766,74.0066146850586,75.84488677978516,61.904762268066406,57.894737243652344,35,25,30.000001907348633,42.85714340209961,21.052631378173828,19.047618865966797,10,5,0,5,0,40,36.02852249145508,38654705664,0,20791836672,0
204,1771063197162,4,4,4,4,4,4,4,4,4,4,4,4,4,4,71.92859649658203,75.12940216064453,72.375,75.375,74.49903106689453,76.03721618652344,74.9969253540039,73.73414611816406,75.9588851928711,73.86844635009766,74.0066146850586,75.84488677978516,63.15789031982422,55,36.842105865478516,52.6315803527832,40,21.052631378173828,30.000001907348633,20,0,0,0,0,0,40,36.02852249145508,38654705664,0,21033304064,0
204,1771063197367,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,75.12940216064453,72.375,75.375,1.5,1.5,1.5,1.5,75.9588851928711,1.5,1.5,1.5,65,55,50,33.333335876464844,55,30.000001907348633,35,10.526315689086914,5,9.090909004211426,0,4.545454502105713,0,30.000001907348633,36.02852249145508,38654705664,0,21034205184,0
199,1771063197572,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,40,72.375,75.375,1.5,1.5,1.5,1.5,40,1.5,1.5,1.5,60.000003814697266,52.38095474243164,36.3636360168457,30.000001907348633,28.571430206298828,60.000003814697266,28.571430206298828,19.047618865966797,4.761904716491699,5,4.761904716491699,4.761904716491699,4.545454502105713,35,36.02852249145508,38654705664,0,21036875776,0
204,1771063197772,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,40,72.375,75.375,1.5,1.5,1.5,1.5,40,1.5,1.5,1.5,61.904762268066406,57.894737243652344,26.3157901763916,45,27.77777862548828,40,30.000001907348633,10.526315689086914,5,0,0,0,0,36.842105865478516,36.02852249145508,38654705664,0,21038235648,0
204,1771063197977,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,40,72.375,75.375,1.5,1.5,1.5,1.5,40,1.5,1.5,1.5,57.894737243652344,50,40,35,23.809524536132813,42.85714340209961,26.3157901763916,14.285715103149414,10,0,4.761904716491699,0,0,40,36.13323974609375,38654705664,0,21038268416,0
204,1771063198182,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,40,72.375,75.375,1.5,1.5,1.5,1.5,40,1.5,1.5,1.5,61.904762268066406,57.142860412597656,40,31.57894515991211,42.85714340209961,36.842105865478516,28.571430206298828,19.047618865966797,0,9.090909004211426,0,0,0,35,36.13323974609375,38654705664,0,21027553280,0
199,1771063198387,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,40,72.375,75.375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,63.15789031982422,60.000003814697266,42.85714340209961,33.333335876464844,36.842105865478516,33.333335876464844,35,20,4.761904716491699,0,0,0,0,47.619049072265625,36.13323974609375,38654705664,0,20842332160,0
200,1771063198587,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,40,72.375,75.375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,60.000003814697266,55,42.105262756347656,40,35,35,26.3157901763916,10,5,0,0,5,4.761904716491699,35,36.13323974609375,38654705664,0,20843642880,0
203,1771063198787,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,40,72.375,75.375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,65,52.6315803527832,30.000001907348633,31.57894515991211,38.095237731933594,47.36842346191406,25,15.789472579956055,0,0,4.761904716491699,5,0,40,36.13323974609375,38654705664,0,20843855872,0
203,1771063198990,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,40,72.375,75.375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,60.000003814697266,57.142860412597656,47.619049072265625,45,31.57894515991211,40,28.571430206298828,10,0,0,0,0,0,25,35.93776321411133,38654705664,0,20846018560,0
203,1771063199193,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,40,72.375,75.375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,60.000003814697266,55,21.052631378173828,45,55,25,30.000001907348633,15.000000953674316,4.761904716491699,9.090909004211426,0,0,0,42.85714340209961,35.93776321411133,38654705664,0,20795277312,0
201,1771063199397,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,1.5,40,40,40,40,40,40,1.5,40,40,40,60.000003814697266,47.36842346191406,30.000001907348633,38.095237731933594,40,38.095237731933594,26.3157901763916,20,4.761904716491699,0,0,4.545454502105713,0,45,35.93776321411133,38654705664,0,20806352896,0
203,1771063199599,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,1.5,40,40,40,40,40,40,1.5,40,40,40,15.789472579956055,14.285715103149414,33.333335876464844,31.57894515991211,25,30.000001907348633,5,0,0,0,0,0,0,21.052631378173828,35.93776321411133,38654705664,0,20817444864,0
200,1771063199803,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,1.5,40,40,40,40,40,40,1.5,40,40,40,55,47.36842346191406,25,25,30.000001907348633,21.052631378173828,30.000001907348633,19.047618865966797,0,0,0,0,4.761904716491699,23.809524536132813,35.93776321411133,38654705664,0,20820721664,0
203,1771063200003,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,1.5,40,40,40,40,40,40,1.5,40,40,40,63.15789031982422,57.894737243652344,21.052631378173828,20,25,25,30.000001907348633,20,4.761904716491699,0,0,0,0,21.052631378173828,36.125816345214844,38654705664,0,20822409216,0
200,1771063200206,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,1.5,40,40,40,40,40,40,1.5,40,40,40,61.904762268066406,55,5,0,0,0,35,20,21.052631378173828,25,23.809524536132813,15.789472579956055,10.526315689086914,0,36.125816345214844,38654705664,0,21050605568,0
201,1771063200406,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,60.000003814697266,55,0,5,0,4.761904716491699,31.57894515991211,15.000000953674316,25,25,26.3157901763916,25,28.571430206298828,0,36.125816345214844,38654705664,0,21054717952,0
200,1771063200608,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,70,60.000003814697266,0,4.761904716491699,0,0,47.619049072265625,35,28.571430206298828,25,25,21.052631378173828,21.052631378173828,4.761904716491699,36.125816345214844,38654705664,0,21006745600,0
200,1771063200809,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,73.68421173095703,65,5,0,0,0,57.894737243652344,40,16.666667938232422,21.052631378173828,21.052631378173828,25,25,5,36.125816345214844,38654705664,0,20984102912,0
201,1771063201010,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,63.15789031982422,63.15789031982422,0,0,0,0,50,31.57894515991211,25,21.052631378173828,23.809524536132813,25,21.052631378173828,0,31.745670318603516,38654705664,0,20936523776,0
204,1771063201212,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,40,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,100,95.23809814453125,4.761904716491699,0,4.761904716491699,0,95,100,50,42.85714340209961,36.842105865478516,35,33.333335876464844,10,31.745670318603516,38654705664,0,20802699264,0
203,1771063201417,4,4,4,4,4,4,4,4,4,4,4,4,4,4,71.2693862915039,72.59667205810547,72.375,75.140625,72.97772216796875,74.3438720703125,74.08378601074219,71.87039184570313,73.82440185546875,71.79110717773438,71.40252685546875,72.3984603881836,100,100,0,0,0,0,100,100,33.333335876464844,26.3157901763916,35,40,50,0,31.745670318603516,38654705664,0,20802699264,0
200,1771063201620,4,4,4,4,4,4,4,4,4,4,4,4,4,4,71.2693862915039,72.59667205810547,72.375,75.140625,72.97772216796875,74.3438720703125,74.08378601074219,71.87039184570313,73.82440185546875,71.79110717773438,71.40252685546875,72.3984603881836,100,100,0,0,0,0,100,100,31.57894515991211,50,30.000001907348633,42.85714340209961,35,0,31.745670318603516,38654705664,0,20802699264,0
199,1771063201821,4,4,4,4,4,4,4,4,4,4,4,4,4,4,71.2693862915039,72.59667205810547,72.375,75.140625,72.97772216796875,74.3438720703125,74.08378601074219,71.87039184570313,73.82440185546875,71.79110717773438,71.40252685546875,72.3984603881836,60.000003814697266,65,5,0,0,5,52.6315803527832,28.571430206298828,31.57894515991211,31.57894515991211,25,55.55555725097656,42.105262756347656,4.761904716491699,31.745670318603516,38654705664,0,20802699264,0
204,1771063202021,4,4,4,4,4,4,4,4,4,4,4,4,4,4,71.2693862915039,72.59667205810547,72.375,75.140625,72.97772216796875,74.3438720703125,74.08378601074219,71.87039184570313,73.82440185546875,71.79110717773438,71.40252685546875,72.3984603881836,68.42105102539063,57.894737243652344,0,4.761904716491699,4.761904716491699,0,40,26.3157901763916,38.095237731933594,52.6315803527832,36.842105865478516,23.809524536132813,40,0,23.778804779052734,38654705664,0,20866711552,0
204,1771063202226,4,4,4,4,4,4,4,4,4,4,4,4,4,4,71.2693862915039,72.59667205810547,72.375,75.140625,72.97772216796875,74.3438720703125,74.08378601074219,71.87039184570313,73.82440185546875,71.79110717773438,71.40252685546875,72.3984603881836,100,100,14.285715103149414,4.761904716491699,0,4.761904716491699,100,100,52.6315803527832,61.904762268066406,55,28.571430206298828,20,9.523809432983398,23.778804779052734,38654705664,0,20825276416,0
200,1771063202431,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.42322540283203,74.63201141357422,73.53125,75.609375,75.61427307128906,77.86247253417969,78.4244384765625,73.38436889648438,75.4631118774414,73.531494140625,73.52374267578125,74.7564697265625,100,100,0,0,0,0,100,100,45,25,52.38095474243164,36.842105865478516,28.571430206298828,0,23.778804779052734,38654705664,0,20829061120,0
199,1771063202632,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.42322540283203,74.63201141357422,73.53125,75.609375,75.61427307128906,77.86247253417969,78.4244384765625,73.38436889648438,75.4631118774414,73.531494140625,73.52374267578125,74.7564697265625,42.105262756347656,36.842105865478516,15.000000953674316,10,5,0,22.22222328186035,15.789472579956055,50,26.3157901763916,57.894737243652344,60.000003814697266,65,23.809524536132813,23.778804779052734,38654705664,0,20832829440,0
203,1771063202832,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.42322540283203,74.63201141357422,73.53125,75.609375,75.61427307128906,77.86247253417969,78.4244384765625,73.38436889648438,75.4631118774414,73.531494140625,73.52374267578125,74.7564697265625,35,20,10,5,5,5,14.285715103149414,14.285715103149414,65,50,50,57.894737243652344,60.000003814697266,15.000000953674316,23.778804779052734,38654705664,0,20835172352,0
199,1771063203035,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.42322540283203,74.63201141357422,73.53125,75.609375,75.61427307128906,77.86247253417969,78.4244384765625,73.38436889648438,75.4631118774414,73.531494140625,73.52374267578125,74.7564697265625,26.3157901763916,20,5.263157844543457,10,9.523809432983398,0,10,0,50,60.000003814697266,55,52.38095474243164,57.894737243652344,10,35.42195129394531,38654705664,0,20828946432,0
203,1771063203235,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.42322540283203,74.63201141357422,73.53125,75.609375,75.61427307128906,77.86247253417969,78.4244384765625,73.38436889648438,75.4631118774414,73.531494140625,73.52374267578125,74.7564697265625,21.052631378173828,10,5,5,0,10,10,5,50,60.000003814697266,52.6315803527832,60.000003814697266,60.000003814697266,19.047618865966797,35.42195129394531,38654705664,0,20784611328,0
203,1771063203439,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.91830444335938,78.23332977294922,73.53125,76.984375,77.49172973632813,80.1084976196289,79.04618072509766,77.21672058105469,80.1572265625,76.61395263671875,76.04546356201172,78.06028747558594,25,10.526315689086914,14.285715103149414,0,9.523809432983398,0,4.761904716491699,4.761904716491699,47.36842346191406,55,57.142860412597656,52.6315803527832,60.000003814697266,10.526315689086914,35.42195129394531,38654705664,0,20787789824,0
203,1771063203642,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.91830444335938,78.23332977294922,73.53125,76.984375,77.49172973632813,80.1084976196289,79.04618072509766,77.21672058105469,80.1572265625,76.61395263671875,76.04546356201172,78.06028747558594,57.894737243652344,52.38095474243164,30.000001907348633,23.809524536132813,31.57894515991211,20,21.052631378173828,10,13.636363983154297,9.523809432983398,5,14.285715103149414,10,40,35.42195129394531,38654705664,0,20791803904,0
200,1771063203846,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.91830444335938,78.23332977294922,73.53125,76.984375,77.49172973632813,80.1084976196289,79.04618072509766,77.21672058105469,80.1572265625,76.61395263671875,76.04546356201172,78.06028747558594,57.142860412597656,50,40,42.105262756347656,38.095237731933594,42.85714340209961,25,10.526315689086914,0,0,0,0,4.761904716491699,30.000001907348633,35.42195129394531,38654705664,0,20796833792,0
202,1771063204046,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.91830444335938,78.23332977294922,73.53125,76.984375,77.49172973632813,80.1084976196289,79.04618072509766,77.21672058105469,80.1572265625,76.61395263671875,76.04546356201172,78.06028747558594,63.15789031982422,55,38.095237731933594,45,26.3157901763916,45,31.57894515991211,19.047618865966797,5.263157844543457,0,5,4.761904716491699,0,30.000001907348633,39.403709411621094,38654705664,0,20797898752,0
200,1771063204249,4,4,4,4,4,4,4,4,4,4,4,4,4,4,74.91830444335938,78.23332977294922,73.53125,76.984375,77.49172973632813,80.1084976196289,79.04618072509766,77.21672058105469,80.1572265625,76.61395263671875,76.04546356201172,78.06028747558594,30.000001907348633,21.052631378173828,27.77777862548828,38.095237731933594,30.000001907348633,40,19.047618865966797,10,9.090909004211426,0,0,0,0,50,39.403709411621094,38654705664,0,20778893312,0
204,1771063204449,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,1.5,73.53125,76.984375,40,1.5,1.5,1.5,1.5,1.5,40,1.5,35,23.809524536132813,45,36.842105865478516,55,22.22222328186035,10.526315689086914,15.000000953674316,5.263157844543457,14.285715103149414,4.761904716491699,0,0,42.105262756347656,39.403709411621094,38654705664,0,20779122688,0
202,1771063204654,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,1.5,73.53125,76.984375,40,1.5,1.5,1.5,1.5,1.5,40,1.5,30.000001907348633,15.789472579956055,28.571430206298828,28.571430206298828,40,50,14.285715103149414,9.523809432983398,4.761904716491699,0,0,0,0,52.38095474243164,39.403709411621094,38654705664,0,20779679744,0
202,1771063204856,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,1.5,73.53125,76.984375,40,1.5,1.5,1.5,1.5,1.5,40,1.5,15.000000953674316,10,30.000001907348633,57.894737243652344,35,40,5,0,0,5,0,0,0,25,39.403709411621094,38654705664,0,20779859968,0
204,1771063205059,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,1.5,73.53125,76.984375,40,1.5,1.5,1.5,1.5,1.5,40,1.5,26.3157901763916,15.789472579956055,42.105262756347656,30.000001907348633,40,22.22222328186035,10,5,5,0,0,0,0,36.842105865478516,38.98139190673828,38654705664,0,20779974656,0
202,1771063205264,4,4,4,4,4,4,4,4,4,4,4,4,4,4,40,1.5,73.53125,76.984375,40,1.5,1.5,1.5,1.5,1.5,40,1.5,30.000001907348633,19.047618865966797,40,30.000001907348633,52.38095474243164,42.85714340209961,15.000000953674316,14.285715103149414,4.761904716491699,0,0,0,0,33.333335876464844,38.98139190673828,38654705664,0,20763164672,0
202,1771063205466,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,73.53125,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,25,15.789472579956055,40,47.619049072265625,35,45,10,10,0,0,0,0,0,25,38.98139190673828,38654705664,0,20763246592,0
201,1771063205669,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,73.53125,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,25,23.809524536132813,65,52.6315803527832,47.36842346191406,50,5.263157844543457,5,25,19.047618865966797,14.285715103149414,9.523809432983398,19.047618865966797,60.000003814697266,38.98139190673828,38654705664,0,20763246592,0
202,1771063205870,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,73.53125,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,21.052631378173828,10.526315689086914,40,50,38.095237731933594,40,9.523809432983398,5,0,5,5,5.263157844543457,0,31.57894515991211,35.34956359863281,38654705664,0,20763246592,0
200,1771063206074,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,73.53125,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,21.052631378173828,15.000000953674316,40,30.000001907348633,40,45,10,10,5,9.523809432983398,4.761904716491699,0,4.761904716491699,38.095237731933594,35.34956359863281,38654705664,0,20767244288,0
202,1771063206274,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,73.53125,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,30.000001907348633,21.052631378173828,35,30.000001907348633,31.57894515991211,30.000001907348633,10,5,4.761904716491699,0,0,0,0,42.105262756347656,35.34956359863281,38654705664,0,20759609344,0
202,1771063206476,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,40,40,76.984375,1.5,1.5,1.5,40,40,40,1.5,1.5,21.052631378173828,15.000000953674316,25,25,21.052631378173828,25,5,5,0,0,0,0,0,26.3157901763916,35.34956359863281,38654705664,0,20763590656,0
201,1771063206679,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,40,40,76.984375,1.5,1.5,1.5,40,40,40,1.5,1.5,28.571430206298828,19.047618865966797,20,15.789472579956055,23.809524536132813,15.789472579956055,10,5,0,0,0,4.761904716491699,0,33.333335876464844,35.34956359863281,38654705664,0,20764868608,0
200,1771063206880,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,40,40,76.984375,1.5,1.5,1.5,40,40,40,1.5,1.5,25,15.000000953674316,21.052631378173828,25,21.052631378173828,28.571430206298828,5,0,4.761904716491699,0,0,4.761904716491699,0,21.052631378173828,36.02479934692383,38654705664,0,20765294592,0
203,1771063207080,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,40,40,76.984375,1.5,1.5,1.5,40,40,40,1.5,1.5,42.105262756347656,36.842105865478516,10,10,10,0,25,15.000000953674316,20,23.809524536132813,15.000000953674316,10.526315689086914,15.000000953674316,10,36.02479934692383,38654705664,0,20767801344,0
200,1771063207284,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,40,40,76.984375,1.5,1.5,1.5,40,40,40,1.5,1.5,21.052631378173828,15.000000953674316,0,0,0,4.761904716491699,5,0,25,16.666667938232422,25,21.052631378173828,20,0,36.02479934692383,38654705664,0,20759937024,0
201,1771063207485,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,35,26.3157901763916,0,4.761904716491699,0,0,15.000000953674316,14.285715103149414,25,25,20,25,26.3157901763916,4.761904716491699,36.02479934692383,38654705664,0,20647575552,0
204,1771063207687,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.5,1.5,40,76.984375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,26.3157901763916,20,5,0,0,0,10,5,16.666667938232422,25,25,25,20,5,36.02479934692383,38654705664,0,20611530752,0
